Scenario,Flexibility,Demand,Market,Category,Cost_Type,Carrier,Value_100p_EUR,Value_100p_Billion_EUR,Value_Non_Flex_EUR,Value_Non_Flex_Billion_EUR,Difference_EUR,Difference_Billion_EUR,Difference_Percent
MLLU,M,L,L,marginal - nuclear,marginal,nuclear,34736326732.46353,34.73632673246353,35874824731.2824,35.8748247312824,-1138497998.8188705,-1.1384979988188706,-3.173529089958492
MLLU,M,L,L,marginal - offwind,marginal,offwind,13548473.32599344,0.013548473325993439,13510803.027245576,0.013510803027245576,37670.29874786362,3.767029874786362e-05,0.27881613455468607
MLLU,M,L,L,marginal - onwind,marginal,onwind,93715160.62394348,0.09371516062394347,92853295.23720348,0.09285329523720348,861865.386739999,0.000861865386739999,0.9282011850395547
MLLU,M,L,L,marginal - resistive heater,marginal,resistive heater,675667074.7067695,0.6756670747067695,674991128.1579226,0.6749911281579226,675946.5488468409,0.0006759465488468409,0.10014154566616684
MLLU,M,L,L,marginal - solar,marginal,solar,76348125.47154914,0.07634812547154914,75996672.40510546,0.07599667240510545,351453.0664436817,0.0003514530664436817,0.4624584936696137
MLLU,M,L,L,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLU,M,L,L,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLU,M,L,L,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLU,M,L,L,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLU,M,L,L,shutdown - aluminum,shutdown,aluminum,10358815066.526442,10.358815066526441,0.0,0.0,10358815066.526442,10.358815066526441,0.0
MLLU,M,L,L,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLU,M,L,L,startup - aluminum,startup,aluminum,477593476.8135024,0.4775934768135024,0.0,0.0,477593476.8135024,0.4775934768135024,0.0
MLMU,M,L,M,capital - AC,capital,AC,7517649999.499507,7.517649999499507,7508943796.401104,7.508943796401104,8706203.098402977,0.008706203098402978,0.11594444351249102
MLMU,M,L,M,capital - CHP coal,capital,CHP coal,28578334448.127144,28.578334448127144,28577634258.244293,28.57763425824429,700189.882850647,0.000700189882850647,0.0024501324235705444
MLMU,M,L,M,capital - CHP gas,capital,CHP gas,2987048567.338116,2.987048567338116,2986292497.489886,2.986292497489886,756069.8482303619,0.000756069848230362,0.02531801050519575
MLMU,M,L,M,capital - DAC,capital,DAC,345991.76547031204,0.00034599176547031206,136501.5391451074,0.0001365015391451074,209490.22632520463,0.00020949022632520462,153.47096277244677
MLMU,M,L,M,capital - H2,capital,H2,6117187913.9489565,6.117187913948957,6074389558.121373,6.074389558121373,42798355.82758331,0.04279835582758331,0.704570482648129
MLMU,M,L,M,capital - H2 CHP,capital,H2 CHP,1103606.22106914,0.0011036062210691398,469017.75871844887,0.00046901775871844887,634588.462350691,0.000634588462350691,135.3015851861665
MLMU,M,L,M,capital - OCGT gas,capital,OCGT gas,762451719.9644973,0.7624517199644973,762233733.0373966,0.7622337330373965,217986.92710077763,0.00021798692710077761,0.028598436103336664
MLMU,M,L,M,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
MLMU,M,L,M,capital - Sabatier,capital,Sabatier,9062713284.13873,9.062713284138729,9325998638.390644,9.325998638390644,-263285354.25191498,-0.26328535425191496,-2.823133097704904
MLMU,M,L,M,capital - aluminum,capital,aluminum,22332084635.20216,22.33208463520216,0.0,0.0,22332084635.20216,22.33208463520216,0.0
MLMU,M,L,M,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,capital - battery,capital,battery,4412817155.425319,4.412817155425318,4395522816.888465,4.395522816888465,17294338.53685379,0.01729433853685379,0.3934535038791184
MLMU,M,L,M,capital - biomass,capital,biomass,22327659505.55214,22.327659505552138,22126026152.212906,22.126026152212905,201633353.3392334,0.2016333533392334,0.9112949245929879
MLMU,M,L,M,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,capital - coal boiler,capital,coal boiler,10117120744.739817,10.117120744739816,10081478983.071863,10.081478983071863,35641761.66795349,0.03564176166795349,0.35353703288774124
MLMU,M,L,M,capital - coal cc,capital,coal cc,1604308261.9111242,1.6043082619111242,1689304536.1602154,1.6893045361602155,-84996274.24909115,-0.08499627424909115,-5.031435861901339
MLMU,M,L,M,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
MLMU,M,L,M,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,capital - gas boiler,capital,gas boiler,14156334732.186895,14.156334732186895,14255384150.611668,14.255384150611668,-99049418.42477226,-0.09904941842477226,-0.6948211102436147
MLMU,M,L,M,capital - heat pump,capital,heat pump,53551948149.62919,53.55194814962919,53589024334.10832,53.58902433410832,-37076184.479133606,-0.037076184479133606,-0.06918615320924096
MLMU,M,L,M,capital - hydro_inflow,capital,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,capital - hydroelectricity,capital,hydroelectricity,17498452351.438705,17.498452351438704,17498452351.438705,17.498452351438704,0.0,0.0,0.0
MLMU,M,L,M,capital - nuclear,capital,nuclear,86783445554.62386,86.78344555462385,88210778625.1668,88.2107786251668,-1427333070.5429382,-1.4273330705429383,-1.6180937214125395
MLMU,M,L,M,capital - offwind,capital,offwind,11693349018.582214,11.693349018582214,11693434231.321491,11.693434231321492,-85212.73927688599,-8.521273927688599e-05,-0.0007287229533359762
MLMU,M,L,M,capital - onwind,capital,onwind,76341643667.71541,76.3416436677154,75802853586.03603,75.80285358603602,538790081.6793823,0.5387900816793824,0.7107780989641203
MLMU,M,L,M,capital - resistive heater,capital,resistive heater,4943829363.947032,4.943829363947032,4916254267.451522,4.916254267451522,27575096.4955101,0.027575096495510102,0.5608964670129729
MLMU,M,L,M,capital - solar,capital,solar,76960950193.26987,76.96095019326987,76795974646.52713,76.79597464652713,164975546.74273682,0.16497554674273682,0.21482316944615706
MLMU,M,L,M,capital - solar thermal,capital,solar thermal,36350697.97065963,0.03635069797065963,36281004.04144021,0.03628100404144021,69693.92921941727,6.969392921941727e-05,0.19209481948132628
MLMU,M,L,M,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - CHP coal,marginal,CHP coal,93758406.2059768,0.0937584062059768,93075544.22023684,0.09307554422023684,682861.9857399613,0.0006828619857399612,0.7336642417305262
MLMU,M,L,M,marginal - CHP gas,marginal,CHP gas,99813979.55970111,0.09981397955970112,100700063.70285764,0.10070006370285764,-886084.1431565285,-0.0008860841431565285,-0.8799241138229621
MLMU,M,L,M,marginal - DAC,marginal,DAC,361359.1254234387,0.0003613591254234387,174270.5258297385,0.0001742705258297385,187088.59959370017,0.00018708859959370018,107.35527347664335
MLMU,M,L,M,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - OCGT gas,marginal,OCGT gas,7890767.029808968,0.007890767029808968,8175660.603836066,0.008175660603836066,-284893.5740270978,-0.00028489357402709776,-3.4846550980042412
MLMU,M,L,M,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - Sabatier,marginal,Sabatier,4751758892.163903,4.751758892163903,4793610119.783541,4.793610119783541,-41851227.61963749,-0.04185122761963749,-0.8730628184990421
MLMU,M,L,M,marginal - aluminum,marginal,aluminum,83554702.68215662,0.08355470268215662,0.0,0.0,83554702.68215662,0.08355470268215662,0.0
MLMU,M,L,M,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - biomass,marginal,biomass,7674543568.268226,7.674543568268225,7604845501.01835,7.6048455010183496,69698067.24987602,0.06969806724987603,0.9164955059316181
MLMU,M,L,M,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - coal,marginal,coal,4144493422.425646,4.144493422425646,4101068994.748305,4.101068994748305,43424427.677340984,0.04342442767734098,1.058856306317911
MLMU,M,L,M,marginal - coal boiler,marginal,coal boiler,109052773.03720436,0.10905277303720436,109039690.18025264,0.10903969018025264,13082.856951713562,1.3082856951713563e-05,0.011998252131940577
MLMU,M,L,M,marginal - coal cc,marginal,coal cc,3789301853.292345,3.7893018532923453,3959203311.138209,3.959203311138209,-169901457.84586382,-0.16990145784586383,-4.291304196677382
MLMU,M,L,M,marginal - coal power plant,marginal,coal power plant,600105602.3917108,0.6001056023917107,591707838.8820138,0.5917078388820138,8397763.50969696,0.00839776350969696,1.4192415509593188
MLMU,M,L,M,marginal - gas,marginal,gas,1994913.3053461816,0.0019949133053461816,1206430.9544035208,0.0012064309544035207,788482.3509426608,0.0007884823509426609,65.35660810630472
MLMU,M,L,M,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - heat pump,marginal,heat pump,2401677215.8441234,2.4016772158441233,2404728691.872116,2.404728691872116,-3051476.0279927254,-0.0030514760279927253,-0.12689481513264214
MLMU,M,L,M,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - nuclear,marginal,nuclear,67792711319.81124,67.79271131981125,68878540290.29794,68.87854029029795,-1085828970.486702,-1.085828970486702,-1.576440159606067
MLMU,M,L,M,marginal - offwind,marginal,offwind,9155610.46083306,0.009155610460833059,9143102.701457651,0.00914310270145765,12507.759375408292,1.2507759375408292e-05,0.13679994399947215
MLMU,M,L,M,marginal - onwind,marginal,onwind,85278958.34435487,0.08527895834435487,84321537.35371138,0.08432153735371138,957420.9906434864,0.0009574209906434864,1.1354406248872144
MLMU,M,L,M,marginal - resistive heater,marginal,resistive heater,379243354.6746628,0.3792433546746628,376496986.383345,0.376496986383345,2746368.2913178205,0.0027463682913178205,0.7294529280830682
MLMU,M,L,M,marginal - solar,marginal,solar,46133091.06252632,0.046133091062526325,45993282.1962907,0.0459932821962907,139808.86623562127,0.00013980886623562127,0.30397671042249874
MLMU,M,L,M,marginal - solar thermal,marginal,solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - stations,marginal,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,marginal - water tanks,marginal,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,nan - nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,shutdown - aluminum,shutdown,aluminum,12509536187.173666,12.509536187173666,0.0,0.0,12509536187.173666,12.509536187173666,0.0
MLMU,M,L,M,standby - aluminum,standby,aluminum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLMU,M,L,M,startup - aluminum,startup,aluminum,477593476.8135024,0.4775934768135024,0.0,0.0,477593476.8135024,0.4775934768135024,0.0
MMHU,M,M,H,capital - AC,capital,AC,9307245310.652946,9.307245310652947,9334758293.180794,9.334758293180794,-27512982.52784729,-0.02751298252784729,-0.29473695690595453
MMHU,M,M,H,capital - CHP coal,capital,CHP coal,28578297443.08412,28.57829744308412,28577824233.9604,28.5778242339604,473209.1237220764,0.0004732091237220764,0.0016558612714810505
MMHU,M,M,H,capital - CHP gas,capital,CHP gas,2986994396.123212,2.9869943961232117,2986495912.1859145,2.9864959121859145,498483.9372973442,0.0004984839372973442,0.016691264677890935
MMHU,M,M,H,capital - DAC,capital,DAC,302506.70915277273,0.0003025067091527727,172540.41154847146,0.00017254041154847146,129966.29760430127,0.00012996629760430128,75.32513481213651
MMHU,M,M,H,capital - H2,capital,H2,6418011518.947416,6.4180115189474165,6573282791.45476,6.573282791454759,-155271272.5073433,-0.1552712725073433,-2.362157196541054
MMHU,M,M,H,capital - H2 CHP,capital,H2 CHP,1029068.842825433,0.001029068842825433,670049.6663876481,0.0006700496663876481,359019.1764377849,0.00035901917643778493,53.580979806066985
MMHU,M,M,H,capital - OCGT gas,capital,OCGT gas,762435153.599356,0.7624351535993561,762290954.4027784,0.7622909544027784,144199.1965776682,0.0001441991965776682,0.018916556171211813
MMHU,M,M,H,capital - PHS,capital,PHS,2825336461.717002,2.825336461717002,2825336461.717002,2.825336461717002,0.0,0.0,0.0
MMHU,M,M,H,capital - Sabatier,capital,Sabatier,6941712806.768433,6.941712806768432,7278158198.415347,7.278158198415347,-336445391.6469145,-0.3364453916469145,-4.6226721441719665
MMHU,M,M,H,capital - aluminum,capital,aluminum,22332084635.20216,22.33208463520216,0.0,0.0,22332084635.20216,22.33208463520216,0.0
MMHU,M,M,H,capital - aluminum transfer,capital,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,capital - battery,capital,battery,3360302050.989213,3.360302050989213,3327989345.702526,3.3279893457025262,32312705.286686897,0.0323127052866869,0.9709377624184011
MMHU,M,M,H,capital - biomass,capital,biomass,28507857681.399418,28.50785768139942,28252040573.45112,28.25204057345112,255817107.9482994,0.2558171079482994,0.9054818793821737
MMHU,M,M,H,capital - co2 atmosphere,capital,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,capital - co2 stored,capital,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,capital - coal,capital,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,capital - coal boiler,capital,coal boiler,11199918058.040442,11.199918058040442,11113901975.480837,11.113901975480838,86016082.55960464,0.08601608255960465,0.773950343896957
MMHU,M,M,H,capital - coal cc,capital,coal cc,2652313255.1153903,2.6523132551153905,2876522780.797464,2.876522780797464,-224209525.6820736,-0.22420952568207358,-7.7944637594671
MMHU,M,M,H,capital - coal power plant,capital,coal power plant,20951665810.51416,20.95166581051416,20951665810.51416,20.95166581051416,0.0,0.0,0.0
MMHU,M,M,H,capital - gas,capital,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,capital - gas boiler,capital,gas boiler,10775684244.598322,10.775684244598322,11068347611.870584,11.068347611870584,-292663367.2722626,-0.29266336727226255,-2.6441468730019544
MMHU,M,M,H,capital - heat pump,capital,heat pump,54459115916.56012,54.45911591656012,54570749642.46885,54.57074964246885,-111633725.90872955,-0.11163372590872955,-0.20456696424388554
MMHU,M,M,H,capital - hydro_inflow,capital,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,capital - hydroelectricity,capital,hydroelectricity,17498452351.438705,17.498452351438704,17498452351.438705,17.498452351438704,0.0,0.0,0.0
MMHU,M,M,H,capital - nuclear,capital,nuclear,96951645650.62654,96.95164565062655,98763557828.23492,98.76355782823492,-1811912177.6083832,-1.811912177608383,-1.8345958949348282
MMHU,M,M,H,capital - offwind,capital,offwind,11693899912.278986,11.693899912278987,11693760968.324984,11.693760968324984,138943.95400238037,0.00013894395400238036,0.001188188764750189
MMHU,M,M,H,capital - onwind,capital,onwind,79610704194.30579,79.61070419430578,78715319227.2208,78.71531922722079,895384967.0849915,0.8953849670849915,1.1374977270947222
MMHU,M,M,H,capital - resistive heater,capital,resistive heater,4992851552.231689,4.99285155223169,4944049364.930292,4.944049364930292,48802187.30139732,0.04880218730139732,0.9870894018082969
MMHU,M,M,H,capital - solar,capital,solar,56501810965.30794,56.50181096530794,56665736469.45522,56.665736469455226,-163925504.14728546,-0.16392550414728546,-0.28928505012133204
MMHU,M,M,H,capital - solar thermal,capital,solar thermal,33817961.29127741,0.033817961291277406,35709240.66073903,0.03570924066073903,-1891279.3694616184,-0.0018912793694616185,-5.296330402065954
MMHU,M,M,H,capital - stations,capital,stations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,capital - water tanks,capital,water tanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - AC,marginal,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - CHP coal,marginal,CHP coal,80955953.4758647,0.08095595347586469,81442271.36633778,0.08144227136633778,-486317.89047308266,-0.00048631789047308264,-0.5971320326830798
MMHU,M,M,H,marginal - CHP gas,marginal,CHP gas,78803192.9603705,0.0788031929603705,80619966.73316325,0.08061996673316325,-1816773.7727927566,-0.0018167737727927565,-2.2535035009452833
MMHU,M,M,H,marginal - DAC,marginal,DAC,411694.497214248,0.000411694497214248,235700.0858880269,0.0002357000858880269,175994.4113262211,0.0001759944113262211,74.66879388827634
MMHU,M,M,H,marginal - H2,marginal,H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - H2 CHP,marginal,H2 CHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - OCGT gas,marginal,OCGT gas,4246172.441380737,0.004246172441380737,4259175.686724296,0.004259175686724296,-13003.24534355849,-1.300324534355849e-05,-0.3052995767253546
MMHU,M,M,H,marginal - PHS,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - Sabatier,marginal,Sabatier,3689424392.195059,3.689424392195059,3809025227.9580336,3.8090252279580334,-119600835.76297474,-0.11960083576297474,-3.1399328858499347
MMHU,M,M,H,marginal - aluminum,marginal,aluminum,155168923.39837936,0.15516892339837934,0.0,0.0,155168923.39837936,0.15516892339837934,0.0
MMHU,M,M,H,marginal - aluminum transfer,marginal,aluminum transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - battery,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - biomass,marginal,biomass,10125066083.685696,10.125066083685695,9996382852.000843,9.996382852000844,128683231.6848526,0.1286832316848526,1.28729795156951
MMHU,M,M,H,marginal - co2 atmosphere,marginal,co2 atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - co2 stored,marginal,co2 stored,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - coal,marginal,coal,5114375292.333738,5.114375292333738,5039255592.35266,5.03925559235266,75119699.98107815,0.07511969998107815,1.490690412589437
MMHU,M,M,H,marginal - coal boiler,marginal,coal boiler,89549155.89036879,0.08954915589036878,91605320.16741116,0.09160532016741116,-2056164.277042374,-0.002056164277042374,-2.2445904596858335
MMHU,M,M,H,marginal - coal cc,marginal,coal cc,6167581455.798249,6.167581455798249,6798082339.350079,6.798082339350079,-630500883.5518293,-0.6305008835518293,-9.274687361496529
MMHU,M,M,H,marginal - coal power plant,marginal,coal power plant,794245963.5662295,0.7942459635662295,801803876.296501,0.8018038762965011,-7557912.730271578,-0.0075579127302715775,-0.9426136432741214
MMHU,M,M,H,marginal - gas,marginal,gas,3256707.922352453,0.0032567079223524533,1873718.8105777823,0.0018737188105777823,1382989.111774671,0.001382989111774671,73.80985364331217
MMHU,M,M,H,marginal - gas boiler,marginal,gas boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - heat pump,marginal,heat pump,2395987803.2869625,2.3959878032869626,2395143104.61349,2.39514310461349,844698.6734724045,0.0008446986734724044,0.035267148415698335
MMHU,M,M,H,marginal - hydro_inflow,marginal,hydro_inflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - hydroelectricity,marginal,hydroelectricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMHU,M,M,H,marginal - nuclear,marginal,nuclear,75174373821.66856,75.17437382166857,76272031741.31299,76.27203174131299,-1097657919.6444244,-1.0976579196444245,-1.4391355449495318
MMHU,M,M,H,marginal - offwind,marginal,offwind,9140909.33441072,0.009140909334410719,9131482.12331313,0.00913148212331313,9427.211097588763,9.427211097588763e-06,0.10323856489321293
MMHU,M,M,H,marginal - onwind,marginal,onwind,86631785.75862333,0.08663178575862333,85524958.03399928,0.08552495803399927,1106827.7246240526,0.0011068277246240527,1.2941575770011469
